recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend
8,4) $350 - $500,407.24,0,1,Urban,0,Multichannel,No E-Mail,0,0,0
5,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
1,4) $350 - $500,461.53,0,1,Surburban,0,Web,Mens E-Mail,1,0,0
5,5) $500 - $750,672.1,1,1,Urban,1,Web,Womens E-Mail,0,0,0
2,2) $100 - $200,145.5,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
10,1) $0 - $100,81.31,1,0,Urban,0,Web,Womens E-Mail,0,0,0
10,3) $200 - $350,241.58,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
3,1) $0 - $100,90.29,0,1,Rural,1,Phone,No E-Mail,0,0,0
8,3) $200 - $350,221.17,0,1,Urban,1,Phone,Mens E-Mail,0,0,0
3,2) $100 - $200,186.4,0,1,Surburban,0,Web,Womens E-Mail,1,0,0
1,"6) $750 - $1,000",891.41,0,1,Surburban,1,Multichannel,Womens E-Mail,1,0,0
5,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0
7,1) $0 - $100,98.07,1,0,Surburban,0,Phone,No E-Mail,0,0,0
10,5) $500 - $750,558.69,0,1,Surburban,1,Web,No E-Mail,0,0,0
9,3) $200 - $350,330.11,0,1,Urban,0,Phone,No E-Mail,0,0,0
1,"6) $750 - $1,000",979.15,0,1,Urban,1,Web,No E-Mail,0,0,0
5,3) $200 - $350,286.82,1,1,Rural,0,Web,Womens E-Mail,1,0,0
5,3) $200 - $350,237.49,1,1,Urban,0,Web,Womens E-Mail,0,0,0
11,4) $350 - $500,439.45,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0
2,"7) $1,000 +",1532.07,0,1,Rural,1,Multichannel,Mens E-Mail,0,0,0
3,4) $350 - $500,431.23,1,0,Urban,0,Multichannel,Mens E-Mail,1,0,0
2,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0
1,"7) $1,000 +",1232.02,1,0,Urban,1,Multichannel,Womens E-Mail,1,0,0
7,1) $0 - $100,29.99,0,1,Rural,1,Phone,Womens E-Mail,0,0,0
9,1) $0 - $100,33.22,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
5,"6) $750 - $1,000",775.57,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
9,1) $0 - $100,29.99,1,0,Rural,0,Phone,No E-Mail,0,0,0
3,1) $0 - $100,60.64,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
1,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,1,0,0
3,3) $200 - $350,242.2,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
6,2) $100 - $200,142.85,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
2,5) $500 - $750,694.16,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
5,2) $100 - $200,100.57,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
1,3) $200 - $350,203.2,1,0,Urban,0,Web,No E-Mail,1,0,0
6,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
3,4) $350 - $500,391.26,1,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0
3,5) $500 - $750,538.25,0,1,Surburban,1,Web,Womens E-Mail,0,0,0
5,1) $0 - $100,86.26,0,1,Rural,0,Web,Mens E-Mail,0,0,0
10,1) $0 - $100,63.82,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
10,2) $100 - $200,148.46,1,0,Rural,0,Phone,Mens E-Mail,0,0,0
8,1) $0 - $100,47.03,0,1,Urban,1,Web,No E-Mail,0,0,0
9,3) $200 - $350,200.6,1,0,Surburban,0,Multichannel,Mens E-Mail,0,0,0
10,2) $100 - $200,125.14,0,1,Urban,1,Phone,No E-Mail,0,0,0
3,4) $350 - $500,458.69,0,1,Urban,1,Multichannel,Womens E-Mail,1,0,0
12,4) $350 - $500,401.74,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0
10,4) $350 - $500,362.4,1,1,Urban,0,Web,No E-Mail,0,0,0
8,"6) $750 - $1,000",844.28,1,0,Urban,1,Phone,No E-Mail,1,0,0
6,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
8,4) $350 - $500,373.74,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0
2,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0
10,2) $100 - $200,164.52,0,1,Urban,0,Web,Mens E-Mail,1,0,0
3,2) $100 - $200,199.38,1,0,Surburban,0,Web,No E-Mail,0,0,0
2,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
8,1) $0 - $100,91.27,0,1,Rural,0,Phone,Womens E-Mail,0,0,0
1,2) $100 - $200,146.78,0,1,Urban,1,Phone,Mens E-Mail,0,0,0
1,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0
9,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,1,0,0
5,5) $500 - $750,684.93,1,1,Urban,1,Phone,Mens E-Mail,0,0,0
9,3) $200 - $350,322.37,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
10,4) $350 - $500,499.39,1,1,Urban,1,Multichannel,No E-Mail,0,0,0
3,4) $350 - $500,470.39,1,1,Rural,1,Phone,No E-Mail,1,0,0
8,3) $200 - $350,214.32,1,0,Surburban,0,Phone,No E-Mail,0,0,0
7,4) $350 - $500,372.03,0,1,Urban,0,Phone,Womens E-Mail,1,0,0
12,4) $350 - $500,366.4,1,0,Rural,1,Web,Mens E-Mail,0,0,0
4,1) $0 - $100,76.03,1,0,Urban,0,Phone,No E-Mail,1,0,0
9,2) $100 - $200,196.42,1,0,Urban,0,Web,Mens E-Mail,1,0,0
2,3) $200 - $350,306.69,0,1,Surburban,0,Web,No E-Mail,0,0,0
5,1) $0 - $100,93.36,1,0,Urban,0,Web,Womens E-Mail,0,0,0
6,5) $500 - $750,503.53,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0
5,3) $200 - $350,206.21,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
3,3) $200 - $350,252.14,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
6,1) $0 - $100,65.08,1,0,Urban,1,Phone,Womens E-Mail,0,0,0
2,1) $0 - $100,75.03,0,1,Urban,1,Web,Womens E-Mail,0,0,0
7,3) $200 - $350,284.57,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
10,1) $0 - $100,58.49,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
1,5) $500 - $750,585.1,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0
4,1) $0 - $100,75.36,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
3,3) $200 - $350,217.18,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0
8,5) $500 - $750,604,1,1,Rural,1,Phone,Mens E-Mail,0,0,0
1,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,1,0,0
1,5) $500 - $750,582.91,0,1,Rural,1,Phone,Mens E-Mail,0,0,0
10,4) $350 - $500,358.96,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0
6,3) $200 - $350,289.13,1,0,Rural,0,Phone,Mens E-Mail,0,0,0
10,3) $200 - $350,208.1,0,1,Urban,1,Web,No E-Mail,0,0,0
3,5) $500 - $750,700.98,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0
3,3) $200 - $350,246.9,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
4,2) $100 - $200,191.28,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
8,1) $0 - $100,93.11,1,0,Urban,1,Web,No E-Mail,0,0,0
9,3) $200 - $350,233.73,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0
7,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0
10,3) $200 - $350,227.13,1,0,Urban,0,Phone,No E-Mail,0,0,0
3,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0
9,4) $350 - $500,369.44,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
3,2) $100 - $200,181.97,0,1,Urban,1,Phone,No E-Mail,0,0,0
11,2) $100 - $200,197.88,0,1,Urban,1,Phone,No E-Mail,0,0,0
5,2) $100 - $200,126.79,0,1,Urban,1,Web,Womens E-Mail,0,0,0
7,3) $200 - $350,325.49,1,1,Urban,0,Web,Womens E-Mail,0,0,0
3,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0
11,3) $200 - $350,235.2,1,0,Urban,1,Phone,Mens E-Mail,1,0,0
5,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
6,4) $350 - $500,350.31,1,1,Surburban,1,Phone,No E-Mail,0,0,0
9,2) $100 - $200,190.68,0,1,Urban,0,Web,Mens E-Mail,0,0,0
2,5) $500 - $750,717.61,0,1,Urban,1,Phone,No E-Mail,1,0,0
4,1) $0 - $100,89.36,1,0,Rural,1,Web,No E-Mail,0,0,0
1,1) $0 - $100,62.45,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
9,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0,0,0
2,2) $100 - $200,107.89,0,1,Urban,1,Phone,Mens E-Mail,1,0,0
2,1) $0 - $100,36.96,0,1,Urban,1,Web,No E-Mail,1,0,0
10,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0
2,5) $500 - $750,696.52,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0
9,2) $100 - $200,136.92,1,0,Surburban,1,Web,No E-Mail,0,0,0
8,1) $0 - $100,64.74,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
3,2) $100 - $200,186.93,0,1,Surburban,0,Web,No E-Mail,0,0,0
5,3) $200 - $350,204.65,0,1,Urban,0,Phone,No E-Mail,0,0,0
1,5) $500 - $750,586.93,0,1,Rural,1,Web,Mens E-Mail,1,0,0
11,2) $100 - $200,126.68,1,0,Surburban,0,Web,No E-Mail,0,0,0
9,1) $0 - $100,62.1,0,1,Urban,1,Web,No E-Mail,0,0,0
5,5) $500 - $750,697.12,1,0,Rural,1,Phone,Mens E-Mail,0,0,0
1,"7) $1,000 +",1503.4,0,1,Urban,1,Multichannel,Mens E-Mail,0,0,0
3,1) $0 - $100,29.99,0,1,Rural,0,Web,Womens E-Mail,0,0,0
3,2) $100 - $200,111.81,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
7,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0,0,0
9,2) $100 - $200,178.11,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
10,3) $200 - $350,312.36,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0
7,2) $100 - $200,166.72,0,1,Urban,0,Phone,Womens E-Mail,0,0,0
6,2) $100 - $200,136.26,1,0,Rural,0,Phone,No E-Mail,0,0,0
6,2) $100 - $200,194.34,1,0,Surburban,0,Phone,No E-Mail,0,0,0
9,2) $100 - $200,151.63,0,1,Urban,1,Web,Mens E-Mail,0,0,0
4,3) $200 - $350,238.77,0,1,Rural,1,Phone,Womens E-Mail,1,0,0
1,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,0,0,0
1,1) $0 - $100,81.34,0,1,Surburban,0,Phone,No E-Mail,0,0,0
6,3) $200 - $350,286.24,1,0,Rural,1,Multichannel,Womens E-Mail,0,0,0
6,2) $100 - $200,176.79,1,0,Surburban,0,Phone,No E-Mail,1,0,0
3,1) $0 - $100,58.64,1,0,Urban,1,Phone,No E-Mail,0,0,0
2,1) $0 - $100,72.18,1,0,Urban,0,Web,No E-Mail,0,0,0
10,2) $100 - $200,135.16,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
2,2) $100 - $200,130.62,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
12,1) $0 - $100,52.97,1,0,Rural,0,Phone,Mens E-Mail,0,0,0
1,2) $100 - $200,137.83,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
10,1) $0 - $100,94.48,0,1,Rural,0,Web,No E-Mail,1,0,0
3,2) $100 - $200,150.48,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
8,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,1,0,0
2,"6) $750 - $1,000",845.16,1,0,Surburban,1,Phone,No E-Mail,1,0,0
1,4) $350 - $500,486.97,1,0,Surburban,0,Multichannel,Mens E-Mail,1,0,0
3,3) $200 - $350,219.1,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
7,2) $100 - $200,106.5,1,0,Surburban,1,Phone,No E-Mail,0,0,0
11,4) $350 - $500,384.04,0,1,Surburban,0,Web,Womens E-Mail,1,0,0
8,2) $100 - $200,106.58,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
1,4) $350 - $500,453.48,1,1,Surburban,1,Web,No E-Mail,0,0,0
3,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0
1,3) $200 - $350,285.25,0,1,Rural,0,Phone,Mens E-Mail,0,0,0
3,5) $500 - $750,526.48,1,0,Urban,1,Web,Mens E-Mail,0,0,0
3,1) $0 - $100,57.72,0,1,Urban,1,Web,Mens E-Mail,0,0,0
2,1) $0 - $100,42.83,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0
4,1) $0 - $100,54.88,0,1,Surburban,1,Phone,No E-Mail,0,0,0
8,1) $0 - $100,45.71,1,0,Rural,1,Phone,Womens E-Mail,0,0,0
5,4) $350 - $500,353.97,1,1,Urban,0,Web,Mens E-Mail,0,0,0
2,2) $100 - $200,190.1,1,0,Surburban,0,Phone,No E-Mail,0,0,0
1,4) $350 - $500,407.87,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
1,2) $100 - $200,126.71,1,0,Urban,1,Web,Mens E-Mail,0,0,0
7,3) $200 - $350,207.1,1,1,Urban,0,Web,Womens E-Mail,1,0,0
1,1) $0 - $100,76.52,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
10,3) $200 - $350,336.24,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
9,2) $100 - $200,167.58,0,1,Rural,0,Phone,Mens E-Mail,0,0,0
8,2) $100 - $200,177.6,1,0,Urban,0,Phone,Womens E-Mail,0,0,0
9,1) $0 - $100,69.36,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
3,"6) $750 - $1,000",889.96,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0
4,4) $350 - $500,475.39,1,0,Urban,0,Phone,Womens E-Mail,0,0,0
7,4) $350 - $500,413.77,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0
4,5) $500 - $750,718.09,1,1,Surburban,1,Phone,Womens E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
4,1) $0 - $100,82.44,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
3,3) $200 - $350,212.34,1,1,Surburban,0,Web,Womens E-Mail,1,0,0
1,4) $350 - $500,415.47,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
10,4) $350 - $500,369.12,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
1,1) $0 - $100,51.09,1,0,Surburban,1,Web,Womens E-Mail,1,0,0
2,2) $100 - $200,138.71,0,1,Surburban,0,Web,No E-Mail,1,0,0
4,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0
3,1) $0 - $100,68.72,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0
3,2) $100 - $200,177.79,0,1,Surburban,0,Phone,No E-Mail,0,0,0
4,1) $0 - $100,68.12,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
3,1) $0 - $100,58.43,0,1,Urban,0,Web,Mens E-Mail,0,0,0
10,1) $0 - $100,35.54,0,1,Rural,1,Web,Mens E-Mail,0,0,0
7,3) $200 - $350,237.22,0,1,Urban,1,Web,Womens E-Mail,0,0,0
7,"6) $750 - $1,000",763.56,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
2,1) $0 - $100,42.31,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
7,1) $0 - $100,87.61,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
7,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
1,1) $0 - $100,86.15,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
9,4) $350 - $500,426.57,1,1,Rural,0,Phone,Womens E-Mail,0,0,0
1,4) $350 - $500,358.34,1,0,Urban,0,Phone,Mens E-Mail,1,1,29.99
8,3) $200 - $350,209.43,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0
1,3) $200 - $350,217.22,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0
9,2) $100 - $200,127.99,1,0,Rural,0,Phone,Mens E-Mail,0,0,0
7,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,0
8,2) $100 - $200,159.62,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
2,3) $200 - $350,320.43,0,1,Surburban,0,Web,No E-Mail,0,0,0
12,3) $200 - $350,214.74,1,1,Surburban,0,Web,No E-Mail,0,0,0
10,1) $0 - $100,96.33,0,1,Surburban,0,Phone,No E-Mail,0,0,0
4,1) $0 - $100,38.94,0,1,Urban,1,Web,No E-Mail,0,0,0
4,3) $200 - $350,255.8,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0
5,3) $200 - $350,335.04,0,1,Surburban,1,Web,Womens E-Mail,0,0,0
10,1) $0 - $100,99.1,0,1,Urban,1,Web,Mens E-Mail,0,0,0
11,1) $0 - $100,31.02,0,1,Rural,0,Web,Womens E-Mail,0,0,0
11,2) $100 - $200,171.71,1,0,Urban,0,Web,Mens E-Mail,0,0,0
9,2) $100 - $200,167.36,1,0,Surburban,0,Web,No E-Mail,0,0,0
4,"6) $750 - $1,000",863.46,1,1,Urban,1,Phone,No E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0,0,0
5,"7) $1,000 +",1101.83,1,1,Urban,1,Multichannel,No E-Mail,0,0,0
5,4) $350 - $500,498.82,1,0,Urban,0,Web,Mens E-Mail,0,0,0
2,2) $100 - $200,198.61,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
4,4) $350 - $500,433.43,0,1,Rural,1,Web,Womens E-Mail,0,0,0
7,2) $100 - $200,182.44,0,1,Urban,0,Phone,No E-Mail,0,0,0
1,"6) $750 - $1,000",865.15,1,1,Urban,1,Phone,Mens E-Mail,0,0,0
2,5) $500 - $750,607.14,0,1,Surburban,1,Phone,No E-Mail,0,0,0
1,1) $0 - $100,95.55,1,0,Surburban,1,Phone,No E-Mail,0,0,0
6,1) $0 - $100,40.19,1,0,Surburban,0,Web,No E-Mail,0,0,0
9,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0
1,2) $100 - $200,183.41,0,1,Urban,0,Web,Womens E-Mail,1,0,0
8,1) $0 - $100,87.48,0,1,Urban,1,Web,No E-Mail,0,0,0
10,2) $100 - $200,104.19,1,0,Urban,0,Phone,Mens E-Mail,0,0,0
3,2) $100 - $200,138.45,1,0,Rural,0,Phone,Mens E-Mail,0,0,0
2,2) $100 - $200,141.42,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
10,3) $200 - $350,332.02,1,1,Urban,0,Web,No E-Mail,0,0,0
7,1) $0 - $100,96.97,1,0,Urban,1,Web,No E-Mail,0,0,0
1,4) $350 - $500,356.32,0,1,Surburban,0,Web,Mens E-Mail,1,0,0
11,2) $100 - $200,121.76,0,1,Surburban,1,Web,Womens E-Mail,0,0,0
2,3) $200 - $350,305.57,1,0,Urban,0,Multichannel,No E-Mail,0,0,0
8,3) $200 - $350,272.9,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
9,2) $100 - $200,190.37,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
3,5) $500 - $750,529.51,0,1,Urban,1,Web,No E-Mail,0,0,0
2,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0,0,0
11,3) $200 - $350,227.48,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
12,2) $100 - $200,129.59,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
8,1) $0 - $100,94.53,0,1,Rural,0,Web,No E-Mail,0,0,0
6,1) $0 - $100,58.67,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0
9,2) $100 - $200,121.07,0,1,Rural,0,Phone,Womens E-Mail,0,0,0
3,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0,0,0
5,1) $0 - $100,81.36,0,1,Urban,1,Phone,Mens E-Mail,0,0,0
2,5) $500 - $750,592.87,1,1,Urban,1,Multichannel,No E-Mail,1,0,0
8,2) $100 - $200,136.65,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0
3,3) $200 - $350,325.21,1,0,Rural,0,Phone,Mens E-Mail,0,0,0
2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0
10,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0
6,1) $0 - $100,83.12,0,1,Urban,1,Phone,Mens E-Mail,0,0,0
2,3) $200 - $350,213.74,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0
6,2) $100 - $200,190.97,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
5,3) $200 - $350,281.54,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0
11,2) $100 - $200,157.4,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
3,2) $100 - $200,120.78,0,1,Urban,0,Web,Mens E-Mail,1,0,0
2,"6) $750 - $1,000",803.46,1,1,Surburban,1,Web,Womens E-Mail,0,0,0
8,2) $100 - $200,199.35,1,0,Surburban,0,Web,Mens E-Mail,0,0,0
10,5) $500 - $750,564.69,1,0,Urban,1,Multichannel,Mens E-Mail,0,0,0
11,1) $0 - $100,73.29,0,1,Urban,1,Web,No E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,0,0,0
12,2) $100 - $200,113.87,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0
10,2) $100 - $200,101.56,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
7,4) $350 - $500,352.14,0,1,Rural,0,Web,No E-Mail,0,0,0
6,4) $350 - $500,376.81,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
1,"7) $1,000 +",1043.42,1,1,Urban,1,Web,Womens E-Mail,0,0,0
5,"6) $750 - $1,000",952.06,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0
4,3) $200 - $350,290.48,1,1,Urban,0,Web,No E-Mail,0,0,0
10,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0,0,0
2,3) $200 - $350,336.09,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
1,"7) $1,000 +",1161.31,1,1,Rural,1,Phone,No E-Mail,0,0,0
1,1) $0 - $100,86,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
2,2) $100 - $200,165.27,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0
11,2) $100 - $200,114.86,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
10,5) $500 - $750,657.8,1,1,Rural,1,Web,Mens E-Mail,0,0,0
4,2) $100 - $200,178.69,0,1,Urban,1,Phone,No E-Mail,0,0,0
3,"7) $1,000 +",1062.92,1,1,Surburban,1,Web,No E-Mail,0,0,0
6,2) $100 - $200,106.27,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
7,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
4,1) $0 - $100,42.28,0,1,Urban,0,Phone,Mens E-Mail,0,0,0
4,2) $100 - $200,162.64,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
1,2) $100 - $200,146.95,0,1,Rural,1,Phone,Mens E-Mail,0,0,0
2,3) $200 - $350,226.68,1,1,Urban,0,Web,Mens E-Mail,0,0,0
1,1) $0 - $100,55,1,0,Surburban,1,Web,No E-Mail,1,0,0
10,4) $350 - $500,394.95,1,1,Urban,0,Phone,Womens E-Mail,1,0,0
2,1) $0 - $100,77.24,1,0,Rural,1,Phone,Mens E-Mail,0,0,0
3,2) $100 - $200,101.68,1,0,Surburban,0,Web,No E-Mail,0,0,0
1,3) $200 - $350,261.16,0,1,Surburban,0,Web,No E-Mail,0,0,0
7,1) $0 - $100,30.95,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0
1,"7) $1,000 +",1236.14,0,1,Surburban,1,Web,No E-Mail,0,0,0
2,1) $0 - $100,29.99,0,1,Rural,0,Phone,No E-Mail,0,0,0
10,1) $0 - $100,88.67,0,1,Rural,1,Web,Mens E-Mail,0,0,0
3,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0
12,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
3,1) $0 - $100,72.87,0,1,Surburban,0,Phone,No E-Mail,0,0,0
2,1) $0 - $100,76.11,1,0,Rural,0,Web,Womens E-Mail,1,0,0
3,1) $0 - $100,72.28,1,0,Surburban,0,Phone,Mens E-Mail,1,0,0
1,"6) $750 - $1,000",966.76,1,1,Rural,1,Multichannel,Womens E-Mail,0,0,0
9,2) $100 - $200,153.89,0,1,Urban,0,Web,Mens E-Mail,0,0,0
1,5) $500 - $750,524.73,0,1,Rural,1,Multichannel,Mens E-Mail,0,0,0
5,1) $0 - $100,32.15,0,1,Surburban,1,Web,Mens E-Mail,0,0,0
10,1) $0 - $100,79.58,1,0,Rural,1,Web,No E-Mail,0,0,0
6,1) $0 - $100,57.43,0,1,Urban,1,Phone,Womens E-Mail,0,0,0
1,2) $100 - $200,168.11,0,1,Surburban,0,Web,Womens E-Mail,0,0,0
1,3) $200 - $350,269.61,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0
6,2) $100 - $200,102.21,1,0,Surburban,1,Phone,No E-Mail,0,0,0
11,1) $0 - $100,45.83,0,1,Rural,0,Web,Mens E-Mail,0,0,0
2,4) $350 - $500,474.75,1,1,Surburban,0,Multichannel,Womens E-Mail,1,0,0
9,3) $200 - $350,274.31,1,0,Rural,0,Web,Mens E-Mail,0,0,0
10,2) $100 - $200,122.39,1,0,Surburban,1,Web,Womens E-Mail,0,0,0
6,4) $350 - $500,494.34,0,1,Urban,0,Phone,Womens E-Mail,0,0,0
6,1) $0 - $100,85.02,0,1,Rural,1,Web,Mens E-Mail,0,0,0
10,2) $100 - $200,181.39,1,0,Urban,0,Phone,Womens E-Mail,0,0,0
5,2) $100 - $200,104.17,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
1,5) $500 - $750,559.63,1,1,Surburban,1,Web,No E-Mail,0,0,0
12,2) $100 - $200,114.81,0,1,Surburban,0,Web,Mens E-Mail,1,0,0
6,1) $0 - $100,38.55,0,1,Surburban,0,Phone,No E-Mail,0,0,0
10,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,1,1,397.29
10,2) $100 - $200,178.64,0,1,Surburban,0,Web,Mens E-Mail,0,0,0
7,3) $200 - $350,210.88,0,1,Surburban,1,Phone,No E-Mail,0,0,0
5,1) $0 - $100,29.99,1,0,Rural,1,Phone,Womens E-Mail,0,0,0
7,"6) $750 - $1,000",995.55,1,0,Rural,1,Phone,Mens E-Mail,1,0,0
10,1) $0 - $100,59.48,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0
